bills_included,description,details_url,first_published_date,floor_plan,furnished_state,latitude,listing_id,longitude,num_bathrooms,num_bedrooms,num_recepts,outcode,property_type,rent_price,shared_occu,student,rented,room_pm
1.0,"Detached from Weston Farm House is Weston Farm Cottage, a beautifully presented two bedroom cottage. This property is available on a short term rental agreement with a maximum period of four months. On entering you are greeted by the spacious living room with exposed brick wall and oak beaming. Leading off is the compact kitchen and bathroom, contemporary by design and equipped with all the necessary modern day conveniences one would expect. The first floor boasts a double bedroom with wardrobe space and an additional bonus is the second single bedroom, perfect for guests. The property is fully furnished and the rental includes all utility bills and use of broadband. In addition, allocated parking and a decked, enclosed terrace is included. Unfortunately, no students or pets can be accepted at this property.",https://www.zoopla.co.uk/to-rent/details/53196864?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-10-31 12:47:48,1,furnished,51.4005,53196864,-2.389118,1,2,1,BA1,Country,950,0,1,1,475.0
0.0,"The flat is situation on Alfred Street, 0.1 miles from the nearest shops and cafes on Milsom Street, 0.3 miles to Hedgemead Park and just 0.7 miles from Bath Spa Station.The flat is offered furnished and comes with double bed, sofa, table, coffee table and white goods. The accommodation comprises of open plan kitchen living dining room with base units, and appliances. The bedroom is a double and there is a wet room, shower room.Available furnished from 24th September, this would suit a professional single or couple, or students.",https://www.zoopla.co.uk/to-rent/details/48749744?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-09-08 01:15:16,1,furnished,51.386146999999994,48749744,-2.361681,1,1,1,BA1,Flats,800,0,1,0,800.0
0.0,"Student let - rooms to let in five bedroom student house share£575.00per room per calendar monthEdison Ford are delighted to present this five bedroom Victorian house which comes fully furnished, with modern kitchen, well decorated and will be available from 1st August 2020. This characterful house offers spacious living accommodation both privately and communally. There are five bedrooms, kitchen with dining area, bathroom and gardens to front and rear, as well as on-street parking. To arrange a viewing, please email or call Edison Ford.Location:-Situated on the North side of Bath, very close to Victoria Park and a short walk from the Royal Crescent, this student house is served by University and First Bus and there is also a cycle track which runs parallel to the Upper Bristol Road. Local shops include a Sainsbury's and a local shopping area on Chelsea Road about a 10 minute walk away. Shops include: • Hairdressers• Greengrocers• Cafe• Pizza takeaway• Post OfficeLetting Type: 12 month contract with half rent retainer for AugustPlease note; when you enquire about this property, we will pass your information on to the landlord who is dealing with all enquiries and viewings.",https://www.zoopla.co.uk/to-rent/details/42141607?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-10-16 03:27:51,0,furnished,51.385506,42141607,-2.380413,0,5,0,BA1,Missing,575,1,1,0,115.0
0.0,"Three bedrooms available in a shared student property located on Chelsea Road, Bath. Available now. No agency fees on property. Rooms available at £495 per person.This property is currently undergoing complete renovations, photos shown are of what the property was like previously and are for illustrative purposes only.The property with have seven bedrooms in total, of which three are still available and all rooms will have double beds, wardrobe, desk, chair and other storage units. Kitchen will be fitted with two cookers, two hobs, fridge/freezers, washing machine and dryer. There is a rear courtyard as well.Available to students from now",https://www.zoopla.co.uk/to-rent/details/50840493?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-03-18 12:38:19,0,furnished,51.385265000000004,50840493,-2.388963,2,1,1,BA1,Missing,495,0,1,0,495.0
1.0,"To book a viewing please visit our website  or if you have an iPhone device download the 'Bunk' app and arrange a viewing through there.***brand new student apartment***All bills included and free wifi serviceLocated in a quiet residential area outside the city centre, but close enough to throw yourself into the hustle and bustle of Bath, from the vibrant night life to World Heritage sites that Bath has to offer.St Martins House has everything you need to make life that little bit easier. With your utilities – gas, water, electric, and wifi – all ready for you when you arrive. Pretty much everything is included.A bespoke built student accommodation situated along Wellsway Road, a highly sought after location for the more discerning student. A quick bus journey from Bath City Centre and to both Bath Spa University and University of Bath.All bedrooms come equipped with the following:Small double bedDesk, chair and drawersHighspeed WiFi so you can always be connectedThe communal open plan lounge/kitchen is equipped with:Smart TVSofasBreakfast barWasher/dryerDishwasherTwo electric ovens and hobsTwo full-size fridge/freezersAvailable from 1st July 2020Deposit is 6165 GBPRent paid quarterly by standing order.**These are generic marketing images and are only examples and do not relate to this specific flat.Please note these are not repeat listing, we are waiting on further images. This flat is Flat 4.To book a viewing please visit our website  or if you have an iPhone device download the 'Bunk' app and arrange a viewing through there.",https://www.zoopla.co.uk/to-rent/details/53353562?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-15 17:50:23,0,furnished,51.35753,53353562,-2.377827,3,9,1,BA2,Flats,6165,0,1,0,685.0
1.0,"To book a viewing please visit our website  or if you have an iPhone device download the 'Bunk' app and arrange a viewing through there.***brand new student apartment***All bills included and free wifi serviceLocated in a quiet residential area outside the city centre, but close enough to throw yourself into the hustle and bustle of Bath, from the vibrant night life to World Heritage sites that Bath has to offer.St Martins House has everything you need to make life that little bit easier. With your utilities – gas, water, electric, and wifi – all ready for you when you arrive. Pretty much everything is included.A bespoke built student accommodation situated along Wellsway Road, a highly sought after location for the more discerning student. A quick bus journey from Bath City Centre and to both Bath Spa University and University of Bath.All bedrooms come equipped with the following:Small double bedDesk, chair and drawersHighspeed WiFi so you can always be connectedThe communal open plan lounge/kitchen is equipped with:Smart TVSofasBreakfast barWasher/dryerDishwasherTwo electric ovens and hobsTwo full-size fridge/freezersAvailable from 1st July 2020Deposit is 5200 GBPRent paid quarterly by standing order.**These are generic marketing images and are only examples and do not relate to this specific flat.Please note these are not repeat listing, we are waiting on further images. This flat is Flat 1.To book a viewing please visit our website  or if you have an iPhone device download the 'Bunk' app and arrange a viewing through there.",https://www.zoopla.co.uk/to-rent/details/53353563?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-15 17:50:23,0,furnished,51.35753,53353563,-2.377827,3,8,1,BA2,Flats,5200,0,1,0,650.0
0.0,"8 Bedroom student propertyDetachedSitting/dining roomRefurbished to a high standard4 bathrooms, (2 ensuite)1 WCOff road parkingKitchen with fridge/freezer, washing machine, dishwasher and dryerAll bedrooms have either a double or small double bedFurnishedWithin 3.1 miles of Bath Spa University and 3.4 miles of University of BathOn university bus routes Available 1 September 2020,12 month contractOpen house Wednesday 13th November 11.00 - 12.00",https://www.zoopla.co.uk/to-rent/details/53268371?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-07 17:12:04,1,furnished,51.366837,53268371,-2.3961900000000003,4,8,1,BA2,Detached house,4800,0,1,1,600.0
0.0,"Seven bedroom student house on Prior Park Road, Bath. Available furnished from 1st July 2020.All bedrooms are doubles and all come with double bed, wardrobes, chest of drawers, desk and chair with the exception of one room which has a separate area for desk and chair. The living accommodation is based on the ground floor. The living room is to the front and there is sofa's and a table. The kitchen, dining room area is to the rear and there is base and wall units, cooker, fridge freezer, washing machine and dryer. There are gardens to the rear and side access.The property is available fully furnished from the 1st July 2020. From October onwards the property will be cleaned fortnightly and the gardens will be maintained during the summer monthsThe U1 bus is your best option for getting between the University of Bath and the city centre with a bus at least every 6 minutes during the day. Bath Spa railway station is also within 0.4miles of the property",https://www.zoopla.co.uk/to-rent/details/49542897?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-04 17:11:24,1,furnished,51.375195,49542897,-2.352759,0,7,0,BA2,Terrace,4725,0,1,1,675.0
0.0,"8 double beds student home reserve it now for 2020/2021 academic year.A modern Semi Detached house situated close to Oldfield Park local amenities and bus routes. This property has a communal living room, 8 double bedrooms (En-Suite to Master), 3 further bathrooms, modern fitted kitchen, utility room and gardens and parking for 3 cars. The property also benefits from double glazing and gas central heating.The property is available for 12 Months from 1st July 2020 with a summer retainer (half rent) July 2020, possession will be granted on 1st August 2020. Call to arrange an appointment",https://www.zoopla.co.uk/to-rent/details/45832407?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-10-18 20:36:50,1,furnished,51.371346,45832407,-2.386971,4,8,1,BA2,Semi-detached house,4600,0,1,0,575.0
1.0,"To book a viewing please visit our website  or if you have an iPhone device download the 'Bunk' app and arrange a viewing through there.***brand new student apartment***All bills included and free wifi serviceLocated in a quiet residential area outside the city centre, but close enough to throw yourself into the hustle and bustle of Bath, from the vibrant night life to World Heritage sites that Bath has to offer.St Martins House has everything you need to make life that little bit easier. With your utilities – gas, water, electric, and wifi – all ready for you when you arrive. Pretty much everything is included.A bespoke built student accommodation situated along Wellsway Road, a highly sought after location for the more discerning student. A quick bus journey from Bath City Centre and to both Bath Spa University and University of Bath.All bedrooms come equipped with the following:Small double bedDesk, chair and drawersHighspeed WiFi so you can always be connectedThe communal open plan lounge/kitchen is equipped with:Smart TVSofasBreakfast barWasher/dryerDishwasherTwo electric ovens and hobsTwo full-size fridge/freezersAvailable from 1st July 2020Deposit 4550 GBPRent paid quarterly by standing order.**These are generic marketing images and are only examples and do not relate to this specific flat.Please note these are not repeat listing, we are waiting on further images. This flat is Flat 7.To book a viewing please visit our website  or if you have an iPhone device download the 'Bunk' app and arrange a viewing through there.",https://www.zoopla.co.uk/to-rent/details/53353564?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-15 17:50:23,0,furnished,51.35753,53353564,-2.377827,3,7,0,BA2,Flats,4550,0,1,0,650.0
